                                                             9 Jul 2020 11:53:42
Sensor-Camera


      Time (UTCG)          processing_integral (HMS)    processing_integral Rate
1 Jul 2020 21:08:30.000               -107:38:36.415                  -12.000000
1 Jul 2020 21:08:40.000               -107:40:36.415                  -12.000000
1 Jul 2020 21:08:50.000               -107:42:36.415                  -12.000000
1 Jul 2020 21:09:00.000               -107:44:36.415                  -12.000000
1 Jul 2020 21:09:10.000               -107:46:36.415                  -12.000000
1 Jul 2020 21:09:20.000               -107:48:36.415                  -12.000000
1 Jul 2020 21:09:30.000               -107:50:36.415                  -12.000000
1 Jul 2020 21:09:40.000               -107:52:36.415                  -12.000000
1 Jul 2020 21:09:50.000               -107:54:36.415                  -12.000000
1 Jul 2020 21:10:00.000               -107:56:36.415                  -12.000000
1 Jul 2020 21:10:10.000               -107:58:36.415                  -12.000000
1 Jul 2020 21:10:20.000               -108:00:36.415                  -12.000000
1 Jul 2020 21:10:30.000               -108:02:36.415                  -12.000000
1 Jul 2020 21:10:40.000               -108:04:36.415                  -12.000000
1 Jul 2020 21:10:50.000               -108:06:36.415                  -12.000000
1 Jul 2020 21:11:00.000               -108:08:36.415                  -12.000000
1 Jul 2020 21:11:10.000               -108:10:36.415                  -12.000000
1 Jul 2020 21:11:20.000               -108:12:36.415                  -12.000000
1 Jul 2020 21:11:30.000               -108:14:36.415                  -12.000000
1 Jul 2020 21:11:40.000               -108:16:36.415                  -12.000000
1 Jul 2020 21:11:50.000               -108:18:36.415                  -12.000000
1 Jul 2020 21:12:00.000               -108:20:36.415                  -12.000000
1 Jul 2020 21:12:10.000               -108:22:36.415                  -12.000000
1 Jul 2020 21:12:20.000               -108:24:36.415                  -12.000000
1 Jul 2020 21:12:30.000               -108:26:36.415                  -12.000000
1 Jul 2020 21:12:40.000               -108:28:36.415                  -12.000000
1 Jul 2020 21:12:50.000               -108:30:36.415                  -12.000000
1 Jul 2020 21:13:00.000               -108:32:36.415                  -12.000000
1 Jul 2020 21:13:10.000               -108:34:36.415                  -12.000000
1 Jul 2020 21:13:20.000               -108:36:36.415                  -12.000000
1 Jul 2020 21:13:30.000               -108:38:36.415                  -12.000000
1 Jul 2020 21:13:40.000               -108:40:36.415                  -12.000000
1 Jul 2020 21:13:50.000               -108:42:36.415                  -12.000000
1 Jul 2020 21:14:00.000               -108:44:36.415                  -12.000000
1 Jul 2020 21:14:10.000               -108:46:36.415                  -12.000000
1 Jul 2020 21:14:20.000               -108:48:36.415                  -12.000000
1 Jul 2020 21:14:30.000               -108:50:36.415                  -12.000000
1 Jul 2020 21:14:40.000               -108:52:36.415                  -12.000000
1 Jul 2020 21:14:50.000               -108:54:36.415                  -12.000000
1 Jul 2020 21:15:00.000               -108:56:36.415                  -12.000000
1 Jul 2020 21:15:10.000               -108:58:36.415                  -12.000000
1 Jul 2020 21:15:20.000               -109:00:36.415                  -12.000000
1 Jul 2020 21:15:30.000               -109:02:36.415                  -12.000000
1 Jul 2020 21:15:40.000               -109:04:36.415                  -12.000000
1 Jul 2020 21:15:50.000               -109:06:36.415                  -12.000000
1 Jul 2020 21:16:00.000               -109:08:36.415                  -12.000000
1 Jul 2020 21:16:10.000               -109:10:36.415                  -12.000000
1 Jul 2020 21:16:20.000               -109:12:36.415                  -12.000000
1 Jul 2020 21:16:30.000               -109:14:36.415                  -12.000000
1 Jul 2020 21:16:40.000               -109:16:36.415                  -12.000000
1 Jul 2020 21:16:50.000               -109:18:36.415                  -12.000000
1 Jul 2020 21:17:00.000               -109:20:36.415                  -12.000000
1 Jul 2020 21:17:10.000               -109:22:36.415                  -12.000000
1 Jul 2020 21:17:20.000               -109:24:36.415                  -12.000000
1 Jul 2020 21:17:30.000               -109:26:36.415                  -12.000000
1 Jul 2020 21:17:40.000               -109:28:36.415                  -12.000000
1 Jul 2020 21:17:50.000               -109:30:36.415                  -12.000000
1 Jul 2020 21:18:00.000               -109:32:36.415                  -12.000000
1 Jul 2020 21:18:10.000               -109:34:36.415                  -12.000000
1 Jul 2020 21:18:20.000               -109:36:36.415                  -12.000000
1 Jul 2020 21:18:30.000               -109:38:36.415                  -12.000000
1 Jul 2020 21:18:40.000               -109:40:36.415                  -12.000000
1 Jul 2020 21:18:50.000               -109:42:36.415                  -12.000000
1 Jul 2020 21:19:00.000               -109:44:36.415                  -12.000000
1 Jul 2020 21:19:10.000               -109:46:36.415                  -12.000000
1 Jul 2020 21:19:20.000               -109:48:36.415                  -12.000000
1 Jul 2020 21:19:30.000               -109:50:36.415                  -12.000000
1 Jul 2020 21:19:40.000               -109:52:36.415                  -12.000000
1 Jul 2020 21:19:50.000               -109:54:36.415                  -12.000000
1 Jul 2020 21:20:00.000               -109:56:36.415                  -12.000000
1 Jul 2020 21:20:10.000               -109:58:36.415                  -12.000000
1 Jul 2020 21:20:20.000               -110:00:36.415                  -12.000000
1 Jul 2020 21:20:30.000               -110:02:36.415                  -12.000000
1 Jul 2020 21:20:40.000               -110:04:36.415                  -12.000000
1 Jul 2020 21:20:50.000               -110:06:36.415                  -12.000000
1 Jul 2020 21:21:00.000               -110:08:36.415                  -12.000000
1 Jul 2020 21:21:10.000               -110:10:36.415                  -12.000000
1 Jul 2020 21:21:20.000               -110:12:36.415                  -12.000000
1 Jul 2020 21:21:30.000               -110:14:36.415                  -12.000000
1 Jul 2020 21:21:40.000               -110:16:36.415                  -12.000000
1 Jul 2020 21:21:50.000               -110:18:36.415                  -12.000000
1 Jul 2020 21:22:00.000               -110:20:36.415                  -12.000000
1 Jul 2020 21:22:10.000               -110:22:36.415                  -12.000000
1 Jul 2020 21:22:20.000               -110:24:36.415                  -12.000000
1 Jul 2020 21:22:30.000               -110:26:36.415                  -12.000000
1 Jul 2020 21:22:40.000               -110:28:36.415                  -12.000000
1 Jul 2020 21:22:50.000               -110:30:36.415                  -12.000000
1 Jul 2020 21:23:00.000               -110:32:36.415                  -12.000000
1 Jul 2020 21:23:10.000               -110:34:36.415                  -12.000000
1 Jul 2020 21:23:20.000               -110:36:36.415                  -12.000000
1 Jul 2020 21:23:30.000               -110:38:36.415                  -12.000000
1 Jul 2020 21:23:40.000               -110:40:36.415                  -12.000000
1 Jul 2020 21:23:50.000               -110:42:36.415                  -12.000000
1 Jul 2020 21:24:00.000               -110:44:36.415                  -12.000000
1 Jul 2020 21:24:10.000               -110:46:36.415                  -12.000000
1 Jul 2020 21:24:20.000               -110:48:36.415                  -12.000000
1 Jul 2020 21:24:30.000               -110:50:36.415                  -12.000000
1 Jul 2020 21:24:40.000               -110:52:36.415                  -12.000000
1 Jul 2020 21:24:50.000               -110:54:36.415                  -12.000000
1 Jul 2020 21:25:00.000               -110:56:36.415                  -12.000000
1 Jul 2020 21:25:10.000               -110:58:36.415                  -12.000000
1 Jul 2020 21:25:20.000               -111:00:36.415                  -12.000000
1 Jul 2020 21:25:30.000               -111:02:36.415                  -12.000000
1 Jul 2020 21:25:40.000               -111:04:36.415                  -12.000000
1 Jul 2020 21:25:50.000               -111:06:36.415                  -12.000000
1 Jul 2020 21:26:00.000               -111:08:36.415                  -12.000000
1 Jul 2020 21:26:10.000               -111:10:36.415                  -12.000000
1 Jul 2020 21:26:20.000               -111:12:36.415                  -12.000000
1 Jul 2020 21:26:30.000               -111:14:36.415                  -12.000000
1 Jul 2020 21:26:40.000               -111:16:36.415                  -12.000000
1 Jul 2020 21:26:50.000               -111:18:36.415                  -12.000000
1 Jul 2020 21:27:00.000               -111:20:36.415                  -12.000000
1 Jul 2020 21:27:10.000               -111:22:36.415                  -12.000000
1 Jul 2020 21:27:20.000               -111:24:36.415                  -12.000000
1 Jul 2020 21:27:30.000               -111:26:36.415                  -12.000000
1 Jul 2020 21:27:40.000               -111:28:36.415                  -12.000000
1 Jul 2020 21:27:50.000               -111:30:36.415                  -12.000000
1 Jul 2020 21:28:00.000               -111:32:36.415                  -12.000000
1 Jul 2020 21:28:10.000               -111:34:36.415                  -12.000000
1 Jul 2020 21:28:20.000               -111:36:36.415                  -12.000000
1 Jul 2020 21:28:30.000               -111:38:36.415                  -12.000000
1 Jul 2020 21:28:40.000               -111:40:36.415                  -12.000000
1 Jul 2020 21:28:50.000               -111:42:36.415                  -12.000000
1 Jul 2020 21:29:00.000               -111:44:36.415                  -12.000000
1 Jul 2020 21:29:10.000               -111:46:36.415                  -12.000000
1 Jul 2020 21:29:20.000               -111:48:36.415                  -12.000000
1 Jul 2020 21:29:30.000               -111:50:36.415                  -12.000000
1 Jul 2020 21:29:40.000               -111:52:36.415                  -12.000000
1 Jul 2020 21:29:50.000               -111:54:36.415                  -12.000000
1 Jul 2020 21:30:00.000               -111:56:36.415                  -12.000000
1 Jul 2020 21:30:10.000               -111:58:36.415                  -12.000000
1 Jul 2020 21:30:20.000               -112:00:36.415                  -12.000000
1 Jul 2020 21:30:30.000               -112:02:36.415                  -12.000000
